commodity,value_bd
Railway Or Tramway Track Fixtures And Fittings,175275.34900000002
Rangefinders,26362.599
Rapid Movement Electromechanical Switches For Current Not Exceeding 11 Ampere,24811.563
"Raspberries, Blackberries, Fresh",1305454.57
"Raspberries, Blackberries, Frozen",72640.472
Raspberry Jams And Jellies,60233.432
Rat Traps,10351.822
Rattans,3780.158
"Raw Quartz, In The Form Of Unsawn Agglomerates",10100.663
"Raw Slate, In The Form Of Sawn Agglomerates",99030.812
Reaction Engines Other Than Turbo-Jets,7205.081999999999
Reactive Dyes And Preparations Based Thereon,50592.609
Ready-Mixed Doughs Of Cereal Flour,471500.141
Rear-View Mirrors For Vehicles,610401.0989999999
Reasted Cereal Flakes Or Swelled Cereals Containing Cocoa,2653.3219999999997
Receiver Or Amplifier Valves And Tubes,6789.387
"Reception Apparatus For Television , Not Desingned To Incorporate A Video Display Or Screen, Regulating Surface Boxes With Commonucation Function : Device Based On Microprocessor Consisting Of Internet Modem",76026.465
"Reclaimed Rubber In Primary Forms Or In Plates, Etc.",50950.272
"Rectangular Unalloyed Aluminum Plates, Over 0.2Mm Thick",2540018.524
Red Phenol,192.35
"Reeds For Looms, Healds And Heald-Frames",5106.587
Reel Fed Offset Printers,17321.257
Refills For Ball Point Pens,5600.159000000001
Refined Copper Coils Over 0.15 Mm Thick,307985.511
Refined Copper Pipe Fittings,82695.883
Refined Copper Tubes And Pipes,9520186.908
Refined Copper Wire Over 6 Mm Thick,2115741.632
Refined Sugar Crystals,26213380.361999996
Refined Sugar Moulds,47432.955
"Refractory Cements, Mortars, Concretes, And The Like",3465087.0979999998
Refrigerating Or Freezing Display Counters And The Like,2934872.26
Refrigerating Or Freezing Rooms Over 900 L,542037.57
"Refrigerator Trailers For Transport, Not Mechanical",47999.7
"Refrigerator Vehicles, Compression Ignition, 5+ To 20 T",285710.795
"Refrigerator Vehicles, Compression Ignition, Over 20 T",428299.569
"Refrigerator Vehicles, Compression, 5 Tons Or Less",40018.2
"Refrigerator Vehicles, Spark Ignition, 5 Tons Or Less",209049.825
"Regenerated Cellulose Sheets, Film, Etc.",2426.002
"Registers, Account Books, Note Books, Etc.",801960.13
"Regulating Surface Boxes With Commonucation Function : Device Based On Microprocessor Consisting Of Internet Modem, With  Data Exchange Function.",71277.605
"Reinforced Metal Tubes, Pipes And Hoses Without Fitting For Transportation",41360.263
"Reinforced Textile Tubes, Pipes And Hoses With Fittings For Transportation",135626.8
"Reinforced Textile Tubes, Pipes And Hoses Without Fittings For Transportation",233551.086
"Reinforced Tubes, Pipes And Hoses With Other Materials With Fittings For Transp Ortation",307658.272
"Reinforced Tubes, Pipes And Hoses With Other Materials Without Fittings For Tra Nsportation",22724.184999999998
Relays For A Voltage Not Exceeding 60 V,186104.883
Remelting Ingots Of Iron And Steel,83426.0
Remote-Controlled Reduced-Size Models Of Aircraft,11032.848
Reptiles ( Including Snakes And Turties ),6500.942
"Reservoirs,Vats,Drums And Similar Containersnot Fitted With Mechanical Or Thermal Equipment Of Zinc.",4733.682000000001
"Residual Lyes From The Manufacture Of Wood Pulp, Whether Or Not Concentrated, Desugared Or Chemically Treated, Including Lignin Sulphonates, But Excluding Tall Oil Of Heading 38.03.",191364.492
Residues Containing Mainly Copper,383416.119
Resin Mastics For Technical Usages,30818.950000000004
Resistance Heated Furnaces And Ovens Hot Isostatic Presses,16331.38
"Retail Cotton Yarn, 85 Percent Or More Cotton",1319.7549999999999
Retail Yarn 85 Percent Or More Wool Or Fine Animal Hair,676.489
Retort Coke,10393.763
Retreaded Tyres Of A Kind Used On Aircraft Of Rubber,75002.196
Ribbons For Typewriters And Similar Ribbons,189877.653
Rice Flour,38698.403
Rice In The Husk (Paddy Or Rough ),4702.052
Rice Starch,1432.498
Rigid Tubes Of Other Plastics,938291.546
Rigid Tubes Of Polymers Of Ethylene,1401368.658
Rigid Tubes Of Polymers Of Propylene,257231.488
Rigid Tubes Of Polymers Of Vinyl Chloride,1021857.043
Rivet Guns By Cartridges,4549.868
Rivets,52589.915
Road Tractors For Semi-Trailers With Both Compression-Ignition Internal Combustion Piston Engine (Diesel Or Semi-Diesel) And Electric Motor As Motors For Propulsion,18269.818
Road Tractors For Semi-Trailers With Only Compression-Ignition Internal Combustion Piston Engine (Diesel Or Semi-Diesel),3961058.573
Road Wheels And Parts And Accessories,813173.008
Roasted Chicory And Other Roasted Coffee Substitutes,7838.63
"Roasted Coffee, Decaffeinated",234789.559
"Roasted Coffee, Not Decaffeinated",3446052.858
"Roasted Ground Nuts, Whether Or Not Salted",632065.215
Roasted Or Swelled Cereals Containing Cocoa,593495.378
Rock Drilling Or Earth Boring Tools With Working Part Of Cermets,532116.39
"Rock Lobster And Other Sea Crawfish ""Palinurus Spp., Panulirus Spp. And Jasus Spp."", Even Smoked, Whether In Shell Or Not, Incl. In Shell, Cooked By Steaming Or By Boiling In Water,  Live, Fresh Or Chilled",806.4110000000001
Rods Of Unworked Glass,8.73
"Rods, Sticks And Profile Shapes Of Ethylene Polymers",55823.526
"Rods, Sticks And Profile Shapes Of Other Plastics",143066.804
"Rods, Sticks And Profile Shapes Of Vinyl Chloride",155086.271
Rolled Or Flaked Grains Of Buckwheat,188.705
Rolled Or Flaked Grains Of Maize,209.246
Rolled Or Flaked Grains Of Millet,1883.293
Rolled Or Flaked Grains Of Oats,375199.048
Rolled Or Flaked Grains Of Other Cereals,12665.194
Rolled Or Flaked Grains Of Wheat,87433.584
Roller Chain,210348.384
Roller Coasters,4660.272
Rolls For Rolling Mills,445358.181
"Rolls Of Paperboard, Etc., Over 610 Mm Wide, Unexposed",3350.496
"Rolls, Etc., For Self-Recording Apparatus",109374.37999999999
Roofing Tiles Of Cement Or Concrete,60457.195999999996
Rope Or Cable-Making Machines,10020.331
Ropes For Dragging Or Lifting Weights,160189.906
Ropes For Hanging Laundry,1730.688
Rosaries Of Imitation Jewellery,19847.768
Rose Water,417167.95900000003
"Roses, Grafted Or Not",14919.711
Rosin And Resin Acids,83.319
Rotary Type Pneumatic Hand Tools,253926.595
Rotating Furnaces For Cement And Mixing Furnaces,1924.867
"Rough Watch Movements, Electrically Operated",9.936
"Rounded Wood, Coniferous",45.791
"Rounded Wood, Non-Coniferous Moulded Wood (Also Known As Mouldings Or Beadings) Used For The Manufacture Of Picture Frames, Decoration Of Walls Furniture, Doors And Other Carpentry Or Joinery Works",35192.554000000004
Rovings Of Glass Fibers,290601.652
"Rubber Thread And Cord, Textile Covered",318205.865
"Rubies, Sapphires And Emeralds",252954.808
"Rugs And The Like Of Wool, Not Pile, Made Up",4274.877
"Rugs And The Like Of Wool, Pile, Not Made Up",1491.513
"Rugs And The Like, Wool, Pile, Made Up",31920.606
Rum And Tafia,534023.27
Rusks,349338.571
"Rust Scaling Hammers And The Like, Hand, Pneumatic",149743.03399999999
Rye Grass Seed,60433.055
Saccharin And Its Salts,825.604
"Sacks And Bags (Including Cones) Of Other Plastics , Biodegradable",256233.391
"Sacks And Bags (Including Cones) Of Polymers Of Ethylene , Biodegradable",1367058.092
Sacks And Bags Of Other Textiles,77606.45999999999
"Sacks And Bags, With Base 40 Cm Or More Wide",687458.289
"Saddlery And Harness For Any Animal (Including Traces, Leads, Knee Pads, Muzzles, Saddle Cloths, Saddle Bags Dog Coats And The Like) Of Any Material",232693.66700000002
Saddles For Bicycles,11883.262
Safety Airbag With Inflater System; Parts Theeof,68341.356
Safety Or Relief Valves,1789811.832
"Safety Pins And Other Pins,  Of Iron Or Steel",23162.749
Safety Razor Blades,240475.002
Safety Seat Belts,67730.701
Safety Shavers Of Plastics With Their Blades,276425.06
"Safety Shaving Machines, Metallic",785445.261
Safflower (Carthamus Tinctorius) Seeds,71561.84700000001
Saffron,608228.81
"Safi Fish, Fresh Or Chilled",303337.693
"Safi Fish, Frozen",4024.46
Sago Starch,6796.311000000001
"Sahlap Fresh, Chilled, Frozen Or Dried, Whether Or Not Sliced Or In The Form Of Pellet",318.452
Sailboards,4805.969999999999
"Sailboats, Other Than Inflatable, With Or Without Auxiliary Motor Of A Length Not Exceeding 7.5 M",30423.183999999997
Sails Of Synthetic Fibers,1624.8700000000001
Salicylic Acid And Its Salts,13649.348
"Salmon, Prepared Or  Preserved Not Minced",46839.329
Salt Solutions,10969.584
Salt Stones Including Food Stuffs,49697.806
Salts And Esters Of Tartaric Acid,252.37699999999998
Salts Of Formic Acid,1684.693
Sandstone,84528.117
"Sanitary Ware And Parts Thereof, Aluminum",181916.169
"Sanitary Ware And Parts Thereof, Of Copper",224587.809
Sanitary Ware Of Zink,6012.974999999999
Sanitary Wares Of Nickel,3446.0969999999998
"Sardines (Sardina Pilchardus, Sardinops Spp.), Sardinella
(Sardinella Spp.), Brisling Or Sprats (Sprattus Sprattus), Frozen",629459.256
"Sardines (Sardina Pilchardus, Sardinops Spp.), Sardinella (Sardinella Spp.), Brisling Or Sprats (Sprattus Sprattus) Fresh Or Chilled",157721.374
"Sardines, Sardinella And Brisling, Prepared Or   Preserved Not Minced",256839.184
Sauerkraut,1818.698
Sausages  Of Swine,195455.045
Sausages Of Bovine Animals,1264056.55
Sausages Of Poultry,2440569.522
Sawdust,69732.631
"Sawdust And Wood Waste And Scrap, Agglomerated In Wood Pellets",49225.812999999995
"Sawing Machines For Stone, Concrete And The Like",79176.493
Sawing Machines For Working Hard Materials,195934.854
Sawing Or Cutting-Off Machines For Metal,123904.807
"Saws And Cutters, Hand, Pneumatic",3050.9809999999998
Saws With Self-Contained Electric Motor,115173.628
Saxitoxin,2750.0099999999998
"Scaffoldings, Props, Platforms And Fittings",289377.99799999996
Scales For Continuous Weighing Of Goods On Conveyors,19703.287
"Scallops, Including Queen Scallops Prepared Or  Preserved",14155.165
"Scallops, Including Queen Scallops, Of The Genera Pecten , Chlamys Or Placopecten, Even In Shell , Frozen",14930.749
"Scallops, Including Queen Scallops, Of The Genera Pecten , Chlamys Or Placopecten, Even In Shell, Live, Fresh Or Chilled",107.026
"Scalpels, Dissectors, Probes And The Like",28155.27
Scarves Of Artificial Fibers,843.451
Scarves Of Cotton,6739.139999999999
Scarves Of Synthetic Fibers,12551.826
Scarves Of Wool,39766.382000000005
Scent Sprays And Similar Toilet Sprays,812512.437
School And Collegiate Books,2662696.6720000003
School Rulers And The Like,31113.760000000002
"Scissors, Tailors' Shears And Similar Shears",96606.331
Scouring Pastes And Powders And Similar,185649.189
"Screens Of Different Types And Their Axles, Wood",895.3709999999999
"Screw Drivers And Bolt Equipment, Hand, Pneumatic",46592.210999999996
Screw Hooks And Screw Rings,120826.735
Screwdrivers,66214.033
"Sea Urchins (Strongylocentrotus Spp., Paracentrotus Lividus, Loxechinus Albus, Echichinus Esculentus) , Frozen",202.26
"Sea Urchins (Strongylocentrotus Spp., Paracentrotus Lividus, Loxechinus Albus, Echichinus Esculentus) , Live, Fresh Or Chilled",3125.634
"Seabass (Dicentrarchus Spp.), Fresh Or Chilled",1048646.494
Seabass (Dicentrarchus Spp.)Frozen,11895.586
"Seabream (Bareed Silvery, Banded) (Sparidae), Frozen",3070.15
"Seabream (Sparidae), Fresh Or Chilled",1511472.793
Sealed Beam Lamp Units,92244.803
"Sealing Machines For Beverage Bottles And Containers, Tanks And Similar Investigative",408149.11399999994
Sealing Wafers,153880.56
Seals Of All Kinds,14337.808
Seats Of A Kind Used For Aircraft,94407.276
Seats Of A Kind Used For Motor Vehicles,114705.753
"Seats Of Cane, Of  Rattan",10291.569
"Seats Of Cane, Of Bamboo",1493.405
"Seats Of Stones, Mixture Of Asbestos Or Ceramics",935.3069999999999
"Seats, Convertible Into Beds Of Woods",117691.718
"Seats, Not Upholstered, With Wooden Frames",1254102.44
"Seaweeds And Other Algae, Fit For Human Consumption",148039.274
Seed Of Maize Or Corn,22206.447
"Seeds Of Anise, Badian, Caraway Or Fennel; Juniper Berries,  Neither Crushed Nor Ground",109056.956
"Seeds Of Anise, Badian, Caraway Or Fennel; Juniper Berries, Crushed Or Ground",20873.007999999998
"Seeds Of Coriander, Crushed Or Ground",149491.001
"Seeds Of Coriander, Neither Crushed Nor Ground",233090.848
"Seeds Of Cumin, Crushed Or Ground",72343.431
"Seeds Of Cumin, Neither Crushed Nor Ground",840636.461
Seeds Of Herbaceous Plants Cultivated For Flowers,48064.095
"Self-Adhesive Rolls, 20 Cm Or Less Wide",1335549.823
Self-Copy Paper,111262.76699999999
Self-Copy Paper In Wide Rolls,353650.563
"Self-Loading Trailers For Agriculture, Not Mechanical",73489.9
Self-Propelled Boring Or Sinking Machinery,17135.486
Self-Propelled Rock Cutters And Tunnelling Machinery,129.92000000000002
Self-Tapping Screws,463375.0
Semi-Chemical Wood Pulp,36.57
"Semi-Finished Iron And Steel, 0.25 Percent Or More Carbon",1886.005
"Semi-Finished Iron And Steel, Under 0.25 Percent Carbon, Rect.",4201017.662
Semi-Manufactured Silver,34942.159999999996
"Semi-Milled Or Wholly Milled Rice, Whether Or Not Polished Or Glazed",29010307.888
"Semi-Processed Yellow Cheese, In Packages Of A Weight No Less Than 15 Kg Each.",19335.134000000002
Semiconductor-Based Transducers,5709.019
Sensitized Emulsions,3530.47
"Separate Numbers, Letters For Name-Plates And The Like",3904.7870000000003
"Serially Numbered Card Containing Questions, Answers",193786.596
Sesame Oil And Its Fractions,127595.179
Sesamum Seeds,345410.371
"Set Compased Of Stuffed Quilt,Bed Sheet And Pillow-Case",1130586.693
Sets Of Articles Of Pens And Pencils,38200.354
Sets Of Assorted Knives And Blades For Hand Use,39346.747
"Sets Of Rugs, Table Cloths, Etc., For Retail",2331.899
Sewage Slude,10405.405
Sewing Machine Needles,2101.623
Sewing Machines Of The Household Type,262675.417
"Sewing Thread Of Artificial Staples, Retail",1377.109
"Sewing Thread Of Synthetic Staples, Non-Retail",2946.306
"Sewing Thread Of Synthetic Staples, Retail",42752.642
"Sewing Threadnonn-Retail Cotton Thread, 85 Percent Or More Cotton",2540.011
"Shallots, Fresh Or Chilled",49118.708
Shampoos,6386605.899999999
Shaping Or Slotting Machines For Metal,6674.828
Shavers With Electric Motor,80871.359
Shaving Brushes,6295.02
Shaving Cream And Foam,175337.083
Shaving Soap,2245.192
Shawls Of Artificial Fibers,5475.437
Shawls Of Cotton,60936.726
Shawls Of Synthetic Fibers,24029.135000000002
Shawls Of Wool,146806.34
"Shawls, Scarves And The Like Of Other Textiles",32434.568
"Shawls, Scarves And The Like, Knitted",174881.971
Sheath Contraceptives,639399.096
Sheds And Domes,40666.217
"Sheds And Domes, Aluminum",75826.526
"Sheet Fed, Office Type Offset Printers",926.031
Sheet For Veneering Of Dark Red Meranti Planed,100875.146
Sheet Piling Of Iron And Steel,505532.591
Sheets And Plates Of Polarising Material,1456.028
Sheets For Furniture Surfaces Of Marble And Other Stone,68004.325
"Sheets Wood - Light Red Meranti , Finger-Jointed .",11364.246000000001
Shelled Brazil Nuts,77026.785
"Shells Of Molluscs, Crustaceans Or Echinoderms",295.52
Shelves Of The Kind To Be Put On Office Desks,55821.412
"Shiitake (Lentinus Edodes)  , Fresh Or Chilled",13220.803
Shiitake (Lentinus Edodes)Dried,4489.973999999999
Ships' Propellers And Blades Therefor,133872.273
Shish (Narghila) And Parts Thereof,59795.017
"Shoe Lasts, Whether Or Not With Metal Base",534.338
"Shoe Strings, Of Leather",1071.419
Shoelaces,4474.75
Shoulder Insignia Or Badges (For Ornamenting) Or Those Place On Arms Like Red Cresent & Civil Defence Badges,201.739
Shoulder Pads And The Like For The Tailors,736.224
"Shrimps And Prawns Prepared Or  Preserved, Not In Airtight Container",6553.404
"Shrimps And Prawns, Even Smoked, Whether In Shell Or Not, Incl. Shrimps And Prawns In Shell, Cooked By Steaming Or By Boiling In Water (Excl. Cold-Water Shrimps And Prawns),  Dried, Salted Or In Brine",41396.931
"Shrimps And Prawns, Even Smoked, Whether In Shell Or Not, Incl. Shrimps And Prawns In Shell, Cooked By Steaming Or By Boiling In Water (Excl. Cold-Water Shrimps And Prawns),  Live, Fresh Or Chilled",1154871.561
Shuttering For Concrete Constructional Work,84812.854
Shuttleless Weaving Machines For Fabrics Over 30Cm Wide,34900.04
Sidecars And The Like Of Motorcycles Cycles,32107.323
Sign-Plates For General Agencies And Traffic,5224.18
"Sign-Plates, Numbers, Etc., Of Porcelain Or China",2034.096
Signal Generators,40450.605
Signalling Glassware For Transportation Equipment,1134.025
Signalling Or Safety Equipment For Railways Or Tramways,73.64
Signs For Commercials (Advertisements),39637.49600000001
"Signs For Houses, Stores, Factories, Etc.",3727.55
Silencers And Exhaust Pipes,177546.203
Silica Sands And Quartz Sands,4340170.48
